model,epoch,average_loss,accuracy,correct_data,total_data,distance
58,152,0.04741162645997423,98.65656565656565,9767,9900,1.2673483053922
71,152,0.08846140978613284,97.83838383838383,9686,9900,1.2187157650565263
global,152,0.06102696159948604,98.4040404040404,9742,9900
13,153,0.024649331373247232,99.34343434343434,9835,9900,1.2591726874193463
36,153,0.0860970137305934,97.74747474747475,9677,9900,1.272421730122535
58,153,0.26548777777739246,92.61616161616162,9169,9900,1.260286019650297
71,153,0.07844690910794518,97.9090909090909,9693,9900,1.2253055814174614
global,153,0.06453666899240378,98.27272727272728,9729,9900
13,154,0.06257875062450013,98.42424242424242,9744,9900,1.190067827711956
36,154,0.034264594567845565,99.07070707070707,9808,9900,1.2423334095989587
58,154,0.12076895392904378,96.91919191919192,9595,9900,1.1934375393955636
71,154,0.05754079383581576,98.42424242424242,9744,9900,1.3359069374559396
global,154,0.06287175342591123,98.34343434343434,9736,9900
13,155,0.06076023276707139,98.4040404040404,9742,9900,1.229979887231899
36,155,0.10087805424224247,97.31313131313132,9634,9900,1.26842885204524
58,155,0.039859219096375235,98.96969696969697,9798,9900,1.2755284840967156
71,155,0.0704259349195042,98.23232323232324,9725,9900,1.1945976164041214
global,155,0.06366097843105142,98.32323232323232,9734,9900
13,156,0.031586658721319355,99.17171717171716,9818,9900,1.20010715840629
36,156,0.08096500258855145,98.0,9702,9900,1.2422685896598975
58,156,0.05328337640134674,98.57575757575758,9759,9900,1.2405271169642298
71,156,0.0573897889647821,98.4949494949495,9751,9900,1.2153981896949884
global,156,0.05873407941725519,98.5050505050505,9752,9900
13,157,0.02022117863174039,99.48484848484848,9849,9900,1.1853477650190447
36,157,0.06266509907715248,98.28282828282828,9730,9900,1.2618747295891377
58,157,0.09032505276829306,97.58585858585859,9661,9900,1.292427894897867
71,157,0.108366381056381,97.0909090909091,9612,9900,1.2385367241267002
global,157,0.055233487097000836,98.57575757575758,9759,9900
13,158,0.026627879072018343,99.25252525252525,9826,9900,1.1702132077234715
36,158,0.009760993712586397,99.71717171717171,9872,9900,1.2347600312243538
58,158,0.025634065013040195,99.29292929292929,9830,9900,1.228486125937568
71,158,0.06121916556072356,98.4040404040404,9742,9900,1.3368153950162596
global,158,0.04746121408587152,98.70707070707071,9772,9900
13,159,0.05010609587184107,98.61616161616162,9763,9900,1.1321972985176616
36,159,0.03872643132552956,99.03030303030303,9804,9900,1.3262163696914886
58,159,0.05931279842600678,98.36363636363636,9738,9900,1.2389086749307738
71,159,0.0405495308119465,98.94949494949495,9796,9900,1.2670396034114952
global,159,0.04547624213827981,98.76767676767678,9778,9900
13,160,0.028379941273744057,99.27272727272727,9828,9900,1.2216346543364929
36,160,0.08819210187654303,97.67676767676767,9670,9900,1.2352571353331825
58,160,0.053238813107964966,98.53535353535354,9755,9900,1.235879729375995
71,160,0.04098277697057435,98.82828282828284,9784,9900,1.2385666575475858
global,160,0.04128233946935095,98.82828282828284,9784,9900
13,161,0.06377989810524565,98.28282828282828,9730,9900,1.1454098814902902
36,161,0.04233152081042227,98.92929292929293,9794,9900,1.2534493537899645
58,161,0.01698652200099796,99.5959595959596,9860,9900,1.2758882495232906
71,161,0.06019131094518334,98.5050505050505,9752,9900,1.2572944474630674
global,161,0.03868729625988488,98.87878787878788,9789,9900
13,162,0.05067741058014258,98.70707070707071,9772,9900,1.127299448941821
36,162,0.021471783230927858,99.38383838383838,9839,9900,1.2864414270605438
58,162,0.09982656198920625,97.23232323232324,9626,9900,1.2253819026034651
71,162,0.017040035716267398,99.54545454545455,9855,9900,1.2625141766196
global,162,0.03828416350965548,98.88888888888889,9790,9900
13,163,0.03230790775382158,99.22222222222223,9823,9900,1.1859948507522038
36,163,0.02619996597971579,99.33333333333333,9834,9900,1.208309842023835
58,163,0.048256344149510064,98.85858585858585,9787,9900,1.2461254630044418
71,163,0.07270469014993822,97.97979797979798,9700,9900,1.2247131401039237
global,163,0.03884789154535592,98.88888888888889,9790,9900
13,164,0.05246837095780806,98.48484848484848,9750,9900,1.1526670875158769
36,164,0.07481650816370743,98.01010101010101,9703,9900,1.2964316380076826
58,164,0.06684367370725883,98.05050505050505,9707,9900,1.2379207146389128
71,164,0.07690977389162237,97.84848484848484,9687,9900,1.241982065163456
global,164,0.03746853833698263,98.93939393939394,9795,9900
13,165,0.05835946072382156,98.53535353535354,9755,9900,1.177470821415949
36,165,0.07495898260311647,98.01010101010101,9703,9900,1.2652798876772133
58,165,0.11664531543399348,96.7878787878788,9582,9900,1.230688360083651
71,165,0.06157853083327563,98.35353535353535,9737,9900,1.2184052591101395
global,165,0.039176332297349216,98.9090909090909,9792,9900
13,166,0.05539102954244373,98.55555555555556,9757,9900,1.2547444426844252
36,166,0.056017690486077104,98.45454545454545,9747,9900,1.2005357003549888
58,166,0.051649222027773806,98.63636363636363,9765,9900,1.2334773989038337
71,166,0.026612434205834312,99.32323232323232,9833,9900,1.2357511454643855
global,166,0.03778148558856261,98.93939393939394,9795,9900
13,167,0.030750682723492084,99.22222222222223,9823,9900,1.1598378781778107
36,167,0.04340333187369385,98.87878787878788,9789,9900,1.1931002721127386
58,167,0.059461180307347365,98.46464646464646,9748,9900,1.2051224414460768
71,167,0.0459978621957278,98.8989898989899,9791,9900,1.2958363429747013
global,167,0.038154175106925196,98.92929292929293,9794,9900
13,168,0.011427889576445173,99.70707070707071,9871,9900,1.1932162684466834
36,168,0.0484791458526043,98.69696969696969,9771,9900,1.2324184411631294
58,168,0.21606124709350893,93.88888888888889,9295,9900,1.2402133729613252
71,168,0.027688801326986517,99.29292929292929,9830,9900,1.2841475682176207
global,168,0.03980899945353017,98.8989898989899,9791,9900
13,169,0.03231623981035117,99.11111111111111,9812,9900,1.1564998356793885
36,169,0.025889183903357597,99.27272727272727,9828,9900,1.2477324900207747
58,169,0.03593534522134848,99.11111111111111,9812,9900,1.2519363664049958
71,169,0.022265698036009616,99.43434343434343,9844,9900,1.241371222470599
global,169,0.037430479689077895,98.91919191919192,9793,9900
13,170,0.019712484190710866,99.47474747474747,9848,9900,1.1619455430406649
36,170,0.023491619417462688,99.46464646464646,9847,9900,1.2176968841841178
58,170,0.04069004579663578,99.01010101010101,9802,9900,1.2208767942866707
71,170,0.05437372809558204,98.66666666666667,9768,9900,1.2237665174887231
global,170,0.03297216973822526,99.05050505050505,9806,9900
13,171,0.04064074216015411,98.97979797979798,9799,9900,1.1589918361998366
36,171,0.07396527784189792,98.14141414141415,9716,9900,1.2275454233470589
58,171,0.06954589595472571,98.23232323232324,9725,9900,1.1952042873492066
71,171,0.02420118792114234,99.34343434343434,9835,9900,1.290974811133888
global,171,0.03165069152234178,99.1010101010101,9811,9900
13,172,0.020926464497290475,99.46464646464646,9847,9900,1.1239625597789777
36,172,0.08405153929284125,97.68686868686869,9671,9900,1.2450378632054226
58,172,0.06285463499526182,98.31313131313131,9733,9900,1.1945798535934415
71,172,0.056735170161483266,98.45454545454545,9747,9900,1.1737457094124242
global,172,0.03227616519337953,99.07070707070707,9808,9900
13,173,0.04066805046164628,99.01010101010101,9802,9900,1.1273064282664027
36,173,0.05444819243192071,98.56565656565657,9758,9900,1.2209082347212539
58,173,0.024673419422799287,99.32323232323232,9833,9900,1.2143720588118372
71,173,0.029682276899916957,99.23232323232322,9824,9900,1.286470106845783
global,173,0.030247309784395528,99.14141414141415,9815,9900
13,174,0.028404376977170357,99.27272727272727,9828,9900,1.2122466363370474
36,174,0.034983374301833334,99.08080808080808,9809,9900,1.2305171412080467
58,174,0.04473106143375238,98.84848484848486,9786,9900,1.1647102038906227
71,174,0.08920780730367911,97.38383838383838,9641,9900,1.1769719985476694
global,174,0.02978352341989074,99.14141414141415,9815,9900
13,175,0.04896399989272609,98.64646464646465,9766,9900,1.1116323473683363
36,175,0.061932711212924034,98.38383838383838,9740,9900,1.1992699925909467
58,175,0.04852806780111007,98.65656565656565,9767,9900,1.2030086708802787
71,175,0.03770139915699309,99.02020202020202,9803,9900,1.206287735264785
global,175,0.0304686498491451,99.13131313131314,9814,9900
13,176,0.04672808282303088,98.85858585858585,9787,9900,1.1883383351595682
36,176,0.02394971135608626,99.29292929292929,9830,9900,1.1836321229662958
58,176,0.07671658293315858,97.95959595959596,9698,9900,1.1669518372012146
71,176,0.05213947702086333,98.54545454545455,9756,9900,1.2042562442623197
global,176,0.0300733855359181,99.14141414141415,9815,9900
13,177,0.03371496760107652,99.0909090909091,9810,9900,1.094026530594423
36,177,0.036013848501624486,99.05050505050505,9806,9900,1.164945945631769
58,177,0.07722817692115451,98.0,9702,9900,1.190462182393992
71,177,0.03576582065585888,99.08080808080808,9809,9900,1.2019019908522592
global,177,0.027630960911211342,99.23232323232322,9824,9900
13,178,0.08179867238107354,97.75757575757575,9678,9900,1.1282095689855667
36,178,0.035059551319690664,99.1010101010101,9811,9900,1.1948977480120824
58,178,0.029603184672693413,99.2121212121212,9822,9900,1.210459313267837
71,178,0.03754176098439429,99.12121212121212,9813,9900,1.199004063975595
global,178,0.02606393086940351,99.31313131313131,9832,9900
13,179,0.05521362629502711,98.4949494949495,9751,9900,1.0865114739729862
36,179,0.02720775789948124,99.35353535353535,9836,9900,1.167586145919045
58,179,0.07395994228997615,98.07070707070707,9709,9900,1.1827969024718268
71,179,0.032248148497457454,99.2121212121212,9822,9900,1.2259785908452383
global,179,0.02472879407080737,99.31313131313131,9832,9900
13,180,0.030248078396449787,99.19191919191918,9820,9900,1.0456519882814377
36,180,0.021063074845482,99.5050505050505,9851,9900,1.2077611302830418
58,180,0.058831037687081277,98.46464646464646,9748,9900,1.1768767870516181
71,180,0.03894914381507069,99.06060606060606,9807,9900,1.2091896979734484
global,180,0.02271314166034713,99.38383838383838,9839,9900
13,181,0.021879126845736695,99.42424242424242,9843,9900,1.1838702391934623
36,181,0.0520224579423666,98.64646464646465,9766,9900,1.1894323788792667
58,181,0.060020158400740285,98.51515151515152,9753,9900,1.2671210312726136
71,181,0.07360684292485016,98.05050505050505,9707,9900,1.213045463568561
global,181,0.02331250398560907,99.34343434343434,9835,9900
13,182,0.04266659774337754,98.81818181818181,9783,9900,1.1518058944066454
36,182,0.0526418772098994,98.58585858585859,9760,9900,1.1833717465322224
58,182,0.05667272042595979,98.56565656565657,9758,9900,1.217109897083778
71,182,0.03874345381979388,99.02020202020202,9803,9900,1.1894521227802632
global,182,0.024992319979149885,99.3030303030303,9831,9900
13,183,0.06086923970718577,98.52525252525253,9754,9900,1.1224973710842825
36,183,0.05557122610584654,98.60606060606061,9762,9900,1.1856841207432691
58,183,0.012910614938973778,99.66666666666667,9867,9900,1.1652354021416338
71,183,0.046411300619142226,98.68686868686869,9770,9900,1.159725790088112
global,183,0.024128113770198942,99.35353535353535,9836,9900
13,184,0.05889056202137109,98.62626262626263,9764,9900,1.1235819992917229
36,184,0.0513967738579018,98.74747474747475,9776,9900,1.1882004428853068
58,184,0.06251585073769092,98.38383838383838,9740,9900,1.1722380012326052
71,184,0.05552214037739869,98.61616161616162,9763,9900,1.1792239863793859
global,184,0.024581838049220317,99.33333333333333,9834,9900
13,185,0.050760820759366256,98.69696969696969,9771,9900,1.1147187706250952
36,185,0.030628582673768202,99.23232323232322,9824,9900,1.236033424098346
58,185,0.04898052775348076,98.62626262626263,9764,9900,1.2089043561494845
71,185,0.050547332518329526,98.5959595959596,9761,9900,1.2869261638739915
global,185,0.02337717954031747,99.37373737373737,9838,9900
13,186,0.02350927962460602,99.33333333333333,9834,9900,1.149505481957451
36,186,0.017292973921079226,99.56565656565657,9857,9900,1.1692295987590537
58,186,0.09879053845249042,97.3030303030303,9633,9900,1.120707109616397
71,186,0.04697461872465081,98.77777777777777,9779,9900,1.167300080738769
global,186,0.02232701106429702,99.4040404040404,9841,9900
13,187,0.034074872116548846,99.12121212121212,9813,9900,1.1706071225586883
36,187,0.05456171601559177,98.64646464646465,9766,9900,1.1878921965388272
58,187,0.03450921576658283,99.08080808080808,9809,9900,1.2253493608817767
71,187,0.06270192392546721,98.38383838383838,9740,9900,1.1868923539936411
global,187,0.022179621872727318,99.41414141414141,9842,9900
13,188,0.04308927724608267,98.83838383838383,9785,9900,1.1154533211394058
36,188,0.04925204825596978,98.62626262626263,9764,9900,1.3187721340979566
58,188,0.05359508281780614,98.57575757575758,9759,9900,1.178846501580004
71,188,0.014649667708071494,99.62626262626263,9863,9900,1.204680094219951
global,188,0.021237362029049734,99.47474747474747,9848,9900
13,189,0.03618657934545266,98.9090909090909,9792,9900,1.095191550549222
36,189,0.03234662390643298,99.27272727272727,9828,9900,1.1606452502167
58,189,0.04380982741939299,98.81818181818181,9783,9900,1.197182731808114
71,189,0.03664062078703534,99.07070707070707,9808,9900,1.2335206467346687
global,189,0.021793697542238116,99.43434343434343,9844,9900
13,190,0.016791983417263536,99.52525252525253,9853,9900,1.0732069764682906
36,190,0.023032008938566603,99.45454545454545,9846,9900,1.1917255411520997
58,190,0.020471429543739015,99.4040404040404,9841,9900,1.2027616571477178
71,190,0.030616757588254082,99.22222222222223,9823,9900,1.2407028154620554
global,190,0.020631758274153027,99.45454545454545,9846,9900
13,191,0.028911673284389757,99.26262626262627,9827,9900,1.1428519678850175
36,191,0.03977729472548071,98.94949494949495,9796,9900,1.207456742137751
58,191,0.055961571721115495,98.44444444444444,9746,9900,1.1728871869752293
71,191,0.06261913534968791,98.29292929292929,9731,9900,1.1323112694319386
global,191,0.021054391206213923,99.43434343434343,9844,9900
13,192,0.036146731749929564,99.02020202020202,9803,9900,1.1434507510076062
36,192,0.006689539062085025,99.81818181818181,9882,9900,1.181024109974631
58,192,0.05299621510084229,98.61616161616162,9763,9900,1.2224201791053915
71,192,0.02671519827436317,99.35353535353535,9836,9900,1.185261322775238
global,192,0.01932178027401067,99.5050505050505,9851,9900
13,193,0.06718822524252564,98.07070707070707,9709,9900,1.1409500390531109
36,193,0.037480992199194554,99.16161616161617,9817,9900,1.2191289165977193
58,193,0.032984412495385515,99.11111111111111,9812,9900,1.1464805278031172
71,193,0.03679382783520704,99.03030303030303,9804,9900,1.1965068260823903
global,193,0.01838127272372896,99.53535353535354,9854,9900
13,194,0.06383453565414506,98.29292929292929,9731,9900,1.0753792337797408
36,194,0.04688379225706813,98.75757575757575,9777,9900,1.1610661801147786
58,194,0.17166609288466098,95.11111111111111,9416,9900,1.2812366950111866
71,194,0.015614062228964434,99.60606060606061,9861,9900,1.1900028154997015
global,194,0.019180851564037076,99.48484848484848,9849,9900
13,195,0.03499063303825831,99.13131313131314,9814,9900,1.0570356438003423
36,195,0.011298580221794169,99.68686868686869,9869,9900,1.1822179975818579
58,195,0.023004334483276864,99.33333333333333,9834,9900,1.1719859261465175
71,195,0.06828271213505004,98.22222222222223,9724,9900,1.1662212043633549
global,195,0.01635580277352622,99.58585858585859,9859,9900
13,196,0.03657247661942183,99.06060606060606,9807,9900,1.0850880545821613
36,196,0.016446936307569045,99.60606060606061,9861,9900,1.141739966598805
58,196,0.09739930318762557,97.32323232323232,9635,9900,1.2197895507186054
71,196,0.0378175505642036,99.02020202020202,9803,9900,1.1653670099613207
global,196,0.015095781056643134,99.60606060606061,9861,9900
13,197,0.03400503474127765,99.11111111111111,9812,9900,1.0885895105582997
36,197,0.02264854443983899,99.36363636363636,9837,9900,1.1900467917915842
58,197,0.05301817175715861,98.5959595959596,9761,9900,1.1438313189505516
71,197,0.050805956747646284,98.62626262626263,9764,9900,1.169599281630837
global,197,0.014612215591048954,99.61616161616162,9862,9900
13,198,0.057378862768110606,98.41414141414141,9743,9900,1.0517202953281364
36,198,0.007471863256315841,99.76767676767678,9877,9900,1.2964046498583366
58,198,0.083541118216635,97.75757575757575,9678,9900,1.1949814481372554
71,198,0.028384710274862522,99.24242424242425,9825,9900,1.1604277424766
global,198,0.015170666040720964,99.5959595959596,9860,9900
13,199,0.05491006220530982,98.57575757575758,9759,9900,1.0587354614448605
36,199,0.04011505154873988,98.93939393939394,9795,9900,1.1494135439344093
58,199,0.030298196093151063,99.17171717171716,9818,9900,1.1497955078256217
71,199,0.08463995002134882,97.72727272727273,9675,9900,1.1334663345796232
global,199,0.01565378059153304,99.58585858585859,9859,9900
13,200,0.02684290390950863,99.39393939393939,9840,9900,1.0932591563063148
36,200,0.11717157216385157,97.01010101010101,9604,9900,1.1664022191381078
58,200,0.2360444503841978,93.7070707070707,9277,9900,1.1186765870456545
71,200,0.035847101013242,99.07070707070707,9808,9900,1.1712338028544051
global,200,0.019282033071674483,99.45454545454545,9846,9900
